ATNn,CLKn,DATAn,datastream
1,0,1,0 | () 0x0
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,1,0,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,1,FHS | (3) 0x33
1,0,0,0x(3) 0x33
1,0,0,0 | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,0,0,RTS | (3) 0x33
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,0,RFD
1,1,1,IEOI
1,1,1,IEOI
1,1,1,IEOI
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,1,0,RCV
1,0,0,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,1,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,1,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
1,0,0,RCV
